id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0.0,-0.06562777608633041,0.07062679529190063,0.02040395885705948,0.05421559885144234,0.0050950683653354645,0.051579393446445465,0.028774211183190346,0.005363602191209793,0.031174585223197937,-0.05883584916591644,0.022997582331299782,0.035789523273706436,-0.05098022148013115,0.04832998290657997,0.08445851504802704,0.11620816588401794,0.0342208668589592,0.05373099446296692,0.004872169811278582,-0.0075922152027487755,-0.023927433416247368,-0.07503686100244522,-0.03340090811252594,0.03456747159361839,-0.04536978900432587,-0.020913682878017426,-0.013348083011806011,-0.04423318803310394,-0.011935786344110966,0.038409970700740814,-0.06694704294204712,0.09982678294181824,0.0043396614491939545,0.018935637548565865,0.0242353193461895,-0.014480480924248695,0.06247136741876602,-0.019788943231105804,0.0053090802393853664,0.015379730612039566,-0.020495804026722908,-0.0330946110188961,-0.02430061437189579,-0.004044077824801207,-0.056268077343702316,0.04188437759876251,-0.029404882341623306,-0.03291058912873268,0.04585503786802292,0.022940639406442642,-0.01274621021002531,-0.006023019552230835,-0.03608433157205582,0.008586417883634567,0.11287640035152435,0.04006462171673775,-0.06683517247438431,0.030237819999456406,-0.02132258377969265,0.08583585172891617,-0.02518034167587757,-0.055868230760097504,0.028109606355428696,-0.012759578414261341,0.09554092586040497,-0.032875511795282364,-0.009678749367594719,-0.01614384911954403,-0.07329248636960983,-0.02083715610206127,-0.008824964053928852,-0.024740347638726234,0.017949895933270454,-0.06995383650064468,-0.010181154124438763,0.006618116982281208,-0.0015758710214868188,0.01004873402416706,-0.03994569182395935,-0.0071585820987820625,-0.02646278403699398,0.08091207593679428,-0.013249993324279785,-0.00963789876550436,-0.016557902097702026,0.04355847090482712,-0.012014692649245262,-0.009002208709716797,-0.0231243297457695,0.0010174177587032318,-0.016618387773633003,0.02295568771660328,-0.011211786419153214,-0.058202385902404785,-0.00021025293972343206,-0.059667691588401794,-0.006141863763332367,-0.027531471103429794,-0.04281971976161003,-0.07058700919151306,-0.0302269347012043,0.009006749838590622,-0.03776877373456955,0.04129108041524887,0.04303736239671707,-0.04062050208449364,-0.051244575530290604,0.07685381174087524,0.0233369842171669,-0.0025368044152855873,-0.025045515969395638,-0.09166495501995087,0.045592911541461945,-0.004035270307213068,0.03470765799283981,-0.030696725472807884,-0.022136209532618523,0.008010572753846645,-0.050547461956739426,-0.006517381407320499,0.011663717217743397,0.06153931841254234,-0.01747968979179859,-0.0722443163394928,-0.03030434623360634,0.014043495059013367,-0.042850736528635025,0.03152667358517647
1.0,0.06490985304117203,0.07329253852367401,0.026646828278899193,-0.008571816608309746,0.06717550754547119,-0.0025926048401743174,-0.10626717656850815,0.057655565440654755,-0.01932239718735218,-0.07576410472393036,-0.00430265674367547,0.014027612283825874,-0.020273340865969658,-0.09755093604326248,-0.08629267662763596,-0.06513436883687973,-0.01583557389676571,-0.06091005355119705,-0.0294535793364048,0.08829206228256226,0.04083387553691864,0.05036943778395653,-0.09943501651287079,0.008042199537158012,-0.015739094465970993,-0.05302450805902481,-0.03600692376494408,0.06771957874298096,-0.09418731182813644,0.03484971821308136,0.0171799436211586,0.0351698100566864,0.032955192029476166,0.054670434445142746,-0.001906142570078373,-0.06082775443792343,-0.03112160600721836,0.033930450677871704,0.0022542148362845182,0.033863458782434464,-0.03997432067990303,0.1101924255490303,-0.05132098123431206,0.06100721284747124,0.037551335990428925,-0.01497130747884512,-0.011421623639762402,-0.004175661597400904,0.14571265876293182,-0.11670079827308655,-0.08587787300348282,-0.062253791838884354,-0.012810474261641502,-0.052262041717767715,-0.027742603793740273,-0.06155647337436676,0.037191860377788544,0.04208781197667122,0.02738802321255207,-0.03225356712937355,0.03515468165278435,-0.04568870738148689,-0.10116539895534515,-0.029709268361330032,-0.0013600760139524937,0.0750015527009964,-0.030056145042181015,-0.11132404953241348,-0.023595178499817848,0.08188362419605255,-0.03554733097553253,0.09681857377290726,-0.04273371770977974,-0.008780524134635925,-0.02015557326376438,0.06745987385511398,-0.053876955062150955,-0.056753527373075485,0.08075746893882751,0.09794846177101135,-0.07100481539964676,-0.08372330665588379,-0.017402056604623795,-0.06223015859723091,0.06684408336877823,0.08048253506422043,0.010663231834769249,-0.12289401888847351,0.05035814270377159,0.0773787871003151,-0.10074871778488159,-0.07691416889429092,0.08049146085977554,0.06116042658686638,-0.08008147776126862,0.08498604595661163,-0.023671763017773628,0.05718769133090973,0.09505206346511841,0.014194845221936703,-0.04571826756000519,0.03173403441905975,0.14420002698898315,-0.025915471836924553,-0.020816108211874962,-0.08231417834758759,0.04093761742115021,-0.03476012125611305,-0.010060119442641735,-0.025892145931720734,-0.10798510164022446,0.04329635947942734,0.03617311641573906,-0.02564193867146969,0.0618894137442112,-0.053383175283670425,0.053021736443042755,-0.05060846731066704,-0.07086549699306488,-0.0618404895067215,-0.0902944952249527,0.055019717663526535,0.08498313277959824,0.10831230878829956,-0.07209678739309311,-0.0029713648837059736,-0.10633372515439987,0.03132053092122078
2.0,0.057507582008838654,0.08310499042272568,0.025974193587899208,-0.006929073482751846,0.10243753343820572,-0.013292266055941582,-0.06455840170383453,0.059752222150564194,0.0017254386330023408,-0.04255969822406769,0.013315804302692413,0.0182744599878788,-0.02464248612523079,-0.05393654480576515,-0.08795839548110962,-0.047303300350904465,0.007438747212290764,-0.06524186581373215,-0.02873453125357628,0.06242361664772034,-0.023980898782610893,0.0331212617456913,-0.09734693914651871,-0.01614677906036377,-0.020584043115377426,-0.02779868245124817,-0.03890300914645195,0.03287456929683685,-0.060684893280267715,0.04648967832326889,0.0062463064678013325,0.034571751952171326,0.01307764183729887,0.06252951920032501,-0.05844154581427574,-0.024393098428845406,-0.04367172345519066,0.018811559304594994,-0.06004998832941055,0.03533005714416504,-0.06373926997184753,0.10470312833786011,-0.06579119712114334,0.054479774087667465,0.025407565757632256,0.0035310678649693727,0.005100681912153959,-0.0029903126414865255,0.12394034117460251,-0.1251540333032608,-0.046904630959033966,-0.030844101682305336,0.018758704885840416,-0.03273727372288704,-0.008147524669766426,-0.025597751140594482,0.029522811993956566,0.018014289438724518,-0.0003590612905099988,-0.016389917582273483,0.03656496852636337,-0.015513049438595772,-0.12218324840068817,-0.05651625245809555,0.018711837008595467,0.07660293579101562,-0.008448047563433647,-0.11192365735769272,-0.03432605415582657,0.05808226391673088,-0.04105258733034134,0.09081041812896729,-0.04004163295030594,-0.027299443259835243,0.006249171681702137,0.05062604323029518,-0.03936983272433281,-0.035298269242048264,0.04705076664686203,0.06278179585933685,-0.050283852964639664,-0.10928668826818466,-0.025191742926836014,-0.0748605728149414,0.06910425424575806,0.040598977357149124,0.01682802103459835,-0.09774139523506165,0.09751123189926147,0.045528020709753036,-0.10073486715555191,-0.05648626387119293,0.06865106523036957,0.0645717978477478,-0.08036558330059052,0.09273269772529602,-0.022352926433086395,0.04924670234322548,0.06809704005718231,0.022289521992206573,-0.030778342857956886,0.061429463326931,0.11325042694807053,-0.032057780772447586,-0.029845794662833214,-0.04690081626176834,0.0304581131786108,-0.00526255089789629,-0.03329926356673241,-0.039937276393175125,-0.0855715349316597,0.06614123284816742,0.07337889075279236,-0.037493105977773666,0.062221966683864594,-0.06012849882245064,0.06882799416780472,-0.061337973922491074,-0.04763352498412132,-0.07821964472532272,-0.04614528641104698,0.017410818487405777,0.07558318227529526,0.07396819442510605,-0.06078995764255524,0.05950186401605606,-0.1059340238571167,0.04400251805782318
3.0,-0.048864975571632385,-0.02379371039569378,0.07496573030948639,-0.0025144245009869337,-0.002064661355689168,-0.08203714340925217,0.10718315094709396,-0.00798189640045166,-0.12584014236927032,0.11333399266004562,-0.054233696311712265,-0.012196860276162624,0.0025762012228369713,0.0799851343035698,0.0005915379733778536,0.02478705905377865,0.0180800948292017,0.0294149462133646,-0.026211872696876526,-0.04671923443675041,0.05796412006020546,-0.031657882034778595,0.08047555387020111,-0.03213608264923096,0.024106228724122047,0.11309055984020233,-0.03789978474378586,0.03631576895713806,0.0013901827624067664,-0.028999174013733864,-0.011996832676231861,-0.12693984806537628,0.019538896158337593,-0.10081896185874939,-0.005062661599367857,0.17150060832500458,-0.02933736890554428,0.06522949784994125,-0.055265363305807114,0.13750068843364716,0.13074564933776855,-0.08930525928735733,-0.05020390450954437,0.10951294004917145,-0.03621143847703934,-0.011635668575763702,-0.027393795549869537,0.05343250930309296,-0.0941978245973587,0.08544666320085526,0.03539404273033142,0.05037522688508034,0.004556296393275261,0.021153977140784264,0.01378274243324995,-0.02205105498433113,-0.010962678119540215,0.07814016193151474,0.016463996842503548,0.05201038345694542,-0.082404725253582,0.13688722252845764,0.05453290417790413,0.04004572331905365,-0.04316623881459236,-0.05786857008934021,-0.022854845970869064,0.10498915612697601,0.010457287542521954,-0.05626823008060455,-0.038559067994356155,-0.03070637956261635,-0.010924643836915493,-0.05904029682278633,-0.032936953008174896,-0.011101027019321918,0.024233000352978706,0.09811501204967499,-0.07385440915822983,-0.0333678312599659,0.025196576490998268,0.11699724942445755,0.006953324191272259,0.13901010155677795,0.0212706346064806,-0.03399223834276199,-0.04958975315093994,0.02156774327158928,-0.07282464951276779,-0.010986913926899433,0.1131514310836792,0.03189399093389511,-0.030656319111585617,-0.09893747419118881,0.04286672919988632,-0.0009656749316491187,0.016030820086598396,-0.06444600224494934,-0.02492159605026245,0.0049978685565292835,0.0513959638774395,0.009150605648756027,-0.09426536411046982,-0.024611830711364746,-0.09252803772687912,0.07004936039447784,-0.035157933831214905,0.013597517274320126,-0.018053751438856125,0.049108490347862244,0.10450854897499084,-0.034394845366477966,0.03100934810936451,-0.08290234208106995,-0.10360756516456604,0.13780805468559265,-0.014648047275841236,0.0811854749917984,0.04917561262845993,0.012013198807835579,0.06354253739118576,-0.01110007707029581,0.013220356777310371,-0.10922050476074219,-0.03688029944896698,-0.10609475523233414,0.08542366325855255,-0.05085237696766853
4.0,0.06064615398645401,0.08868153393268585,0.02393234893679619,-0.033704373985528946,0.09379196912050247,-0.025618012994527817,-0.07572361826896667,0.036744680255651474,0.01615123637020588,-0.0565478578209877,0.00023616105318069458,0.0059609683230519295,-0.023792967200279236,-0.07789190113544464,-0.07558680325746536,-0.020327268168330193,-0.04933106154203415,-0.1072220429778099,-0.0302076768130064,0.08370883762836456,0.02256910875439644,0.051582545042037964,-0.09365471452474594,-0.004786844830960035,-0.04716096818447113,-0.04737667739391327,-0.039105165749788284,0.05926819518208504,-0.06471937894821167,0.05214713141322136,0.014352211728692055,0.03642718866467476,0.03748830780386925,0.08284768462181091,-0.08396720886230469,-0.043311696499586105,-0.04934954643249512,0.023958344012498856,-0.03805989399552345,0.020658478140830994,-0.06939614564180374,0.11600261181592941,-0.054175958037376404,0.08496452122926712,0.04508766531944275,0.004707517568022013,0.0025449921377003193,-0.0064535364508628845,0.11312717199325562,-0.11790484189987183,-0.055301129817962646,-0.03356371447443962,-0.01572074368596077,-0.03078661859035492,-0.03136496990919113,-0.04919374734163284,0.03143405541777611,0.03412151336669922,0.010705377906560898,-0.019435714930295944,0.03699643164873123,-0.021051643416285515,-0.12230405956506729,-0.041319090873003006,-0.0121357636526227,0.07992850244045258,-0.0015396279050037265,-0.13180378079414368,-0.04024222493171692,0.059707656502723694,-0.020978057757019997,0.10734366625547409,-0.02720879204571247,-0.02060461789369583,-0.01106854435056448,0.08729849010705948,-0.0479443296790123,-0.03732258826494217,0.06969300657510757,0.10503730177879333,-0.05943042412400246,-0.11826393008232117,-0.026031028479337692,-0.06799977272748947,0.08200139552354813,0.06387151777744293,0.0052644298411905766,-0.11671122908592224,0.11956848204135895,0.04960140958428383,-0.10169856995344162,-0.05943384766578674,0.10054580122232437,0.07376045733690262,-0.11274304986000061,0.09952522814273834,-0.016941526904702187,0.06664774566888809,0.10162445902824402,0.035578057169914246,-0.04394284263253212,0.03876535966992378,0.10971563309431076,-0.02381516434252262,-0.010190759785473347,-0.05612010136246681,0.06856533139944077,-0.034290723502635956,-0.03476574271917343,-0.07567556947469711,-0.12656942009925842,0.07375714927911758,0.047261521220207214,-0.04639628529548645,0.07156742364168167,-0.06425970047712326,0.08191656321287155,-0.07246920466423035,-0.0563213936984539,-0.08836206793785095,-0.06800592690706253,0.028525428846478462,0.0953010767698288,0.08110345900058746,-0.05498885363340378,0.04570847749710083,-0.1312548667192459,0.05533716082572937
5.0,0.04858029633760452,0.08350005000829697,0.010017354041337967,-0.0386795774102211,0.07257450371980667,-0.020454589277505875,-0.06229435279965401,0.040118079632520676,0.010693619959056377,-0.04661477729678154,0.015315991826355457,0.00018840124539565295,0.0033692505676299334,-0.07632274925708771,-0.08239279687404633,-0.005026342812925577,-0.056139130145311356,-0.0887739509344101,-0.024263102561235428,0.08686931431293488,0.030568471178412437,0.04295909032225609,-0.08598007261753082,-0.02344159223139286,-0.028211764991283417,-0.030379509553313255,-0.030037302523851395,0.054461631923913956,-0.05275782570242882,0.04620875045657158,0.010864192619919777,0.037996627390384674,0.020434265956282616,0.06937041133642197,-0.08034713566303253,-0.044979553669691086,-0.02912844717502594,0.039278630167245865,-0.022405195981264114,0.020809954032301903,-0.07585839927196503,0.06863527745008469,-0.03189260885119438,0.06921457499265671,0.0550001785159111,0.012243355624377728,-0.017553051933646202,-0.014975489117205143,0.10573509335517883,-0.10688309371471405,-0.03906834498047829,-0.0630892738699913,-0.026060791686177254,-0.020090090110898018,-0.04086129367351532,-0.03305274248123169,0.016982225701212883,0.040104202926158905,0.00029351635021157563,-0.026842603459954262,0.0510002039372921,-0.03924103081226349,-0.10314538329839706,-0.04463810846209526,-0.007017883006483316,0.07100293785333633,-0.024169910699129105,-0.12995938956737518,-0.030263446271419525,0.048107974231243134,-0.005806710571050644,0.10794392973184586,-0.037063613533973694,-0.02158179320394993,-0.024092132225632668,0.09183903783559799,-0.0636414885520935,-0.06168811023235321,0.06082303822040558,0.10613735765218735,-0.0424376018345356,-0.09968413412570953,-0.021710464730858803,-0.09245220571756363,0.062378715723752975,0.05204874277114868,0.012005919590592384,-0.09966506063938141,0.14498136937618256,0.06739833205938339,-0.09913165867328644,-0.03534535691142082,0.06534845381975174,0.08650672435760498,-0.11384842544794083,0.0606297068297863,-0.005290372762829065,0.07687918096780777,0.0751388818025589,0.026103178039193153,-0.06848625093698502,0.01710420846939087,0.12390492111444473,-0.03103022091090679,0.005655334331095219,-0.05755108594894409,0.044512536376714706,-0.015000427141785622,-0.0361957922577858,-0.05978886038064957,-0.10295788943767548,0.06345300376415253,0.02086556889116764,-0.005538174416869879,0.07032611966133118,-0.04533952847123146,0.0750410407781601,-0.06917161494493484,-0.04158675670623779,-0.06230000779032707,-0.073247529566288,0.02124015986919403,0.08989794552326202,0.06305763870477676,-0.047222744673490524,0.026178691536188126,-0.11963415145874023,0.03331335633993149
6.0,0.03098086640238762,-0.026090295985341072,-0.04493918642401695,-0.05531340837478638,0.046014074236154556,0.07200279086828232,0.02966199442744255,0.06650508940219879,-0.03631359711289406,0.04530429467558861,0.07540576905012131,0.003303415607661009,0.04111876338720322,-0.041151709854602814,0.005809891037642956,-0.02270680107176304,-0.013703309930860996,0.03247380629181862,0.07077138125896454,-0.12027396261692047,-0.014559919014573097,-0.041043657809495926,-0.04254249855875969,-0.0046872892417013645,0.09190132468938828,0.02604026161134243,-0.04486177861690521,-0.06122380867600441,-0.009235074743628502,0.08229102939367294,-0.074277862906456,0.05480454862117767,-0.02452397160232067,-0.05938724800944328,0.07224397361278534,-0.05041215941309929,-0.028406336903572083,0.06889647990465164,0.009384606033563614,-0.021017776802182198,0.050282951444387436,0.06260369718074799,0.020488761365413666,-0.07334209978580475,-0.03268255293369293,0.06509479880332947,-0.05032667517662048,0.0334300734102726,-0.08428553491830826,-0.027096273377537727,0.10183993726968765,-0.07458101958036423,-0.08685258775949478,-0.007543922867625952,-0.020720094442367554,0.0013734701788052917,-0.06864539533853531,-0.051995281130075455,-1.6135467376443557e-05,0.005402931943535805,-0.05726991593837738,-0.10391007363796234,0.12227831780910492,-0.0503787137567997,0.03838251903653145,-0.06581544131040573,-0.043139781802892685,0.08198725432157516,0.04720610752701759,0.03796835616230965,0.036480627954006195,-0.03763153776526451,0.0010003766510635614,0.06997548043727875,0.08785427361726761,0.028723880648612976,-0.019575558602809906,-0.011891478672623634,0.052992310374975204,-0.027805091813206673,-0.007073899265378714,0.03514880686998367,-0.017145730555057526,-0.0633690282702446,-0.0754886046051979,-0.12103487551212311,0.04507752135396004,0.07269212603569031,0.07417804002761841,-0.024335015565156937,0.004167724866420031,-0.049600645899772644,0.060446228832006454,0.028599783778190613,0.042239174246788025,-0.05830477550625801,0.01041022501885891,0.09648975729942322,-0.09418962895870209,0.09764815121889114,0.05524007976055145,-0.0018040038412436843,-0.08030281960964203,0.081049844622612,0.10480095446109772,-0.019270416349172592,0.055731091648340225,0.03578967973589897,0.06754448264837265,0.13374176621437073,0.10112008452415466,-0.04765836149454117,-0.027616970241069794,0.05009191855788231,-0.09945153445005417,0.07256105542182922,-0.05464520305395126,-0.07389688491821289,0.10796157270669937,0.036944493651390076,0.005948775913566351,-0.006504368968307972,0.0012929101940244436,0.07758811116218567,0.0042418926022946835,0.02837016060948372,-0.0011134599335491657,0.05144695192575455
7.0,0.040935616940259933,0.058827679604291916,0.006905347108840942,-0.009366482496261597,0.0974101722240448,-0.04267244413495064,-0.07963569462299347,0.061890047043561935,0.0034623423125594854,-0.03913372382521629,-0.016480712220072746,-0.011026881635189056,-0.017619021236896515,-0.07509671151638031,-0.08337096869945526,-0.018554657697677612,-0.004501327406615019,-0.09597707539796829,0.0070159961469471455,0.056136175990104675,0.03369441628456116,0.025832802057266235,-0.06011499464511871,-0.017510252073407173,-0.028947189450263977,-0.03649073466658592,-0.03549260273575783,0.07223165035247803,-0.06147594749927521,0.015087861567735672,0.006295188795775175,0.019317032769322395,0.00260365754365921,0.06067177653312683,-0.0646761879324913,-0.047955770045518875,-0.041743140667676926,0.015308987349271774,-0.008363468572497368,0.014025215990841389,-0.0638725534081459,0.08380163460969925,-0.03764231503009796,0.05476776883006096,0.024699201807379723,-0.000730715342797339,-0.0022830243688076735,-0.04198984056711197,0.10511742532253265,-0.11453860253095627,-0.060123566538095474,0.0032199514098465443,-0.012071448378264904,-0.03151479363441467,0.0094338059425354,-0.06076044589281082,0.04010054096579552,0.026592323556542397,0.015779154375195503,-0.033877067267894745,0.02768295630812645,-0.02770378440618515,-0.07613905519247055,0.0002693254791665822,-0.016531409695744514,0.06648045033216476,-0.01097052451223135,-0.15875984728336334,-0.04475296288728714,0.060772255063056946,-0.023268407210707664,0.09333730489015579,-0.02185842953622341,-0.0033795898780226707,-0.0111722806468606,0.07781850546598434,-0.02628841996192932,-0.03947350010275841,0.029815673828125,0.11279871314764023,-0.05440123751759529,-0.1107494905591011,-0.021415820345282555,-0.044090818613767624,0.078871950507164,0.05741337314248085,-0.01875709928572178,-0.12206804007291794,0.11558573693037033,0.07403663545846939,-0.054343827068805695,-0.04283025488257408,0.08131124079227448,0.054898303002119064,-0.09603483974933624,0.06833715736865997,-0.012038566172122955,0.04283633455634117,0.0769820287823677,0.030699431896209717,-0.05673164129257202,0.03295626491308212,0.10605505853891373,-0.00810914020985365,-0.011478576809167862,-0.05244474485516548,0.06344916671514511,0.009741279296576977,-0.03999537229537964,-0.0921177938580513,-0.11154511570930481,0.04933617636561394,0.046819522976875305,-0.0602661557495594,0.06148448586463928,-0.07912802696228027,0.09593173116445541,-0.07382488995790482,-0.0762619748711586,-0.05357770249247551,-0.08462881296873093,-0.030389651656150818,0.062249261885881424,0.08806309103965759,-0.051346879452466965,-0.012929769232869148,-0.11559289693832397,0.001961345551535487
8.0,-0.10772974789142609,-0.12856203317642212,0.12618765234947205,-0.1024467796087265,0.014074494130909443,-0.03147027641534805,0.07646376639604568,-0.044133495539426804,-0.030716747045516968,0.08504973351955414,0.006622958928346634,-0.0761309266090393,0.05930373817682266,0.0851251408457756,-0.07970280945301056,0.08568213880062103,-0.035289645195007324,0.07117227464914322,0.015408034436404705,-0.022593144327402115,0.0509374737739563,-0.0988706573843956,-0.014791562221944332,-0.00874315481632948,-0.001090176752768457,0.16078798472881317,0.015337444841861725,-0.03517123684287071,0.024177558720111847,0.0407022163271904,0.07059437781572342,0.024617422372102737,0.05773700401186943,-0.03225770220160484,-0.005072454456239939,0.09595455229282379,0.05867791920900345,0.07588116824626923,-0.018895477056503296,0.07773317396640778,-0.022892354056239128,-0.0009143350180238485,-0.00582989864051342,0.09927312284708023,-0.018253745511174202,-0.046541161835193634,-0.03294890373945236,0.07651418447494507,-0.040613893419504166,0.08061178773641586,-0.012831117026507854,0.10420685261487961,-0.032502271234989166,0.027082910761237144,-0.06012028455734253,0.09404005855321884,-0.04973112419247627,0.09819748997688293,0.06703140586614609,0.0437527596950531,-0.025122104212641716,-0.026570724323391914,-0.060779619961977005,0.06479472666978836,-0.022670041769742966,0.055927831679582596,0.0950789749622345,0.09511007368564606,-0.014255492947995663,0.020201971754431725,-0.06718693673610687,-0.0162234865128994,-0.03318827599287033,-0.15615980327129364,0.07633139938116074,0.028698226436972618,-0.0370008759200573,0.13590195775032043,-0.11512600630521774,-0.07000350207090378,-0.05358169227838516,0.06042114272713661,0.03473017364740372,0.09624776989221573,0.013459698297083378,-0.05377541109919548,-0.015200367197394371,0.030411994084715843,-0.07649821043014526,-0.0783136785030365,0.038634806871414185,-0.004374978132545948,-0.030715374276041985,-0.03662345930933952,0.01032606977969408,0.026876330375671387,-0.05976660177111626,-0.04782121628522873,-0.05425068363547325,0.0007344602490775287,-0.03626333549618721,0.021331090480089188,-0.03923995420336723,0.017382202669978142,0.012455809861421585,0.009728129021823406,-0.10082444548606873,0.03005685843527317,-0.09312675893306732,0.07421603053808212,0.01336129754781723,0.036430954933166504,0.11421002447605133,-0.09166588634252548,-0.10713352262973785,0.04374287649989128,0.008028374053537846,0.13194525241851807,0.03276943787932396,0.013550493866205215,0.06677801162004471,0.051429327577352524,-0.022085053846240044,-0.04207159951329231,-0.0030418583191931248,-0.07273513823747635,0.07923158258199692,-0.05991135165095329
9.0,0.0825360044836998,0.07787118852138519,0.03908912464976311,-0.019580421969294548,0.07694517821073532,0.005094737280160189,-0.0601830780506134,0.03858624026179314,0.015206472016870975,-0.06544756889343262,-0.011877494864165783,0.013398752547800541,-0.029014883562922478,-0.039509885013103485,-0.07139015942811966,-0.01572166197001934,-0.021228374913334846,-0.09189552813768387,-0.03724073991179466,0.08142710477113724,0.027320124208927155,0.04514731466770172,-0.1028309240937233,-0.004624855238944292,-0.03300698474049568,-0.038257986307144165,-0.015240619890391827,0.07160971313714981,-0.0692920908331871,0.04765580967068672,0.0164997149258852,0.034731343388557434,0.0338439866900444,0.016779711470007896,-0.07540109753608704,-0.040011342614889145,-0.037666548043489456,0.040046632289886475,-0.04310542717576027,0.029616232961416245,-0.04066890850663185,0.1053919792175293,-0.03647833317518234,0.07688889652490616,0.029056672006845474,-0.019654029980301857,-0.022552743554115295,-0.003155790502205491,0.106743723154068,-0.11613239347934723,-0.045631472021341324,-0.029352517798542976,0.01897481270134449,-0.00017518112144898623,-0.005068235564976931,-0.036334794014692307,0.032473769038915634,0.03323998302221298,0.002739732852205634,-0.004211697727441788,0.01264422107487917,-0.004762094933539629,-0.11701688915491104,-0.05431658402085304,-0.025509217754006386,0.09088384360074997,-0.009211314842104912,-0.09389268606901169,-0.03879253566265106,0.05614905804395676,-0.035866767168045044,0.06627478450536728,-0.052132200449705124,-0.031775280833244324,0.00014732629642821848,0.10871458798646927,-0.02500186115503311,-0.022198529914021492,0.05781484395265579,0.13562582433223724,-0.015985708683729172,-0.1397170126438141,-0.01161009818315506,-0.07336925715208054,0.05970723554491997,0.0699840784072876,0.0005955717642791569,-0.0835895985364914,0.14292265474796295,0.01700964756309986,-0.08109050244092941,-0.03056523948907852,0.11147190630435944,0.04012865200638771,-0.07607116550207138,0.08639472723007202,0.010860295034945011,0.06676401942968369,0.07226695865392685,0.002824378665536642,-0.04589180275797844,0.04458880051970482,0.1415048986673355,-0.021785276010632515,-0.03513810783624649,-0.03826197236776352,0.05256545916199684,-0.03502447158098221,-0.02088519185781479,-0.07415666431188583,-0.1327475756406784,0.06265287846326828,0.02126428298652172,-0.06591783463954926,0.07392723113298416,-0.07017555087804794,0.07616596668958664,-0.03195497766137123,-0.04605313017964363,-0.09328087419271469,-0.0792531743645668,0.013876410201191902,0.07560516893863678,0.05351230874657631,-0.06358768790960312,0.015890080481767654,-0.1168055385351181,0.043981678783893585
